fecha_hora,codigo,h,t,pr,vv,vv_max,dv,dv_max,p,calidad
2019-01-03 23:00:00,198.0,65.33,20.97,850.73,0.89,1.56,125.45,137.03,0.0,2605.52
2019-01-04 00:00:00,198.0,68.73,20.13,850.69,0.58,1.12,124.65,122.37,0.0,2605.52
2019-01-04 01:00:00,198.0,70.78,19.23,850.42,0.51,0.76,127.25,161.4,0.0,1.0
2019-01-04 02:00:00,198.0,74.78,18.86,850.15,0.7,1.06,174.73,174.35,0.0,1.0
2019-01-04 03:00:00,198.0,77.06,18.62,850.11,0.85,1.29,181.62,198.13,0.0,1.0
2019-01-04 04:00:00,198.0,79.52,18.16,850.28,0.72,1.11,194.37,190.05,0.0,1.0
2019-01-04 05:00:00,198.0,81.65,17.76,850.79,0.58,0.83,172.13,201.4,0.0,1.0
2019-01-04 06:00:00,198.0,82.33,17.9,851.4,0.51,0.83,169.97,184.28,0.0,2605.52
2019-01-04 07:00:00,198.0,78.53,19.19,852.1,0.63,1.11,156.37,183.2,0.0,1.0
2019-01-04 08:00:00,198.0,68.87,22.16,852.04,1.0,1.81,171.9,182.33,0.0,1.0
2019-01-04 09:00:00,198.0,63.53,23.72,851.65,0.98,1.86,188.08,189.33,0.0,1.0
2019-01-04 10:00:00,198.0,55.54,25.91,850.79,1.17,2.24,161.78,183.73,0.0,1.0
2019-01-04 11:00:00,198.0,44.91,28.26,849.6,1.81,3.61,83.27,107.2,0.0,1.0
2019-01-04 12:00:00,198.0,38.24,29.61,848.61,2.45,4.62,52.18,67.82,0.0,1.02
2019-01-04 13:00:00,198.0,35.71,30.24,847.61,1.69,2.31,145.06,134.56,0.0,1.5
2019-01-04 14:00:00,198.0,34.77,30.93,846.78,1.22,1.73,142.79,186.5,0.0,1.86
2019-01-04 15:00:00,198.0,36.89,31.23,846.67,1.73,2.03,100.18,111.55,0.0,1.73
2019-01-04 16:00:00,198.0,40.65,30.24,846.93,1.5,2.46,77.83,84.0,0.0,1.5
2019-01-04 17:00:00,198.0,43.75,28.49,847.54,1.58,1.71,74.25,73.25,0.0,1.75
2019-01-04 18:00:00,198.0,53.31,25.99,848.66,1.21,1.89,69.24,63.12,0.0,1.88
2019-01-04 19:00:00,198.0,60.94,25.16,849.29,2.3,3.02,31.39,32.83,0.0,1.89
2019-01-04 20:00:00,198.0,72.71,24.28,850.28,2.76,3.06,90.71,68.93,0.0,1.93
2019-01-04 21:00:00,198.0,75.83,23.83,850.77,2.38,2.84,76.28,81.0,0.0,1.67
2019-01-04 22:00:00,198.0,78.18,23.09,850.95,1.18,1.43,174.33,166.0,0.0,1.72
2019-01-04 23:00:00,198.0,86.08,22.23,851.03,1.11,1.24,124.79,126.71,0.0,1.71
2019-01-05 00:00:00,198.0,89.68,21.51,850.73,0.98,1.18,56.74,65.16,0.0,1.58
2019-01-05 01:00:00,198.0,91.03,20.96,850.26,0.66,0.76,91.91,101.0,0.0,1.64
2019-01-05 02:00:00,198.0,87.68,20.13,850.07,0.41,0.47,85.33,147.61,0.0,1.28
2019-01-05 03:00:00,198.0,88.98,19.75,850.06,0.58,0.68,104.0,154.14,0.0,1.36
2019-01-05 04:00:00,198.0,90.11,19.76,850.29,0.51,0.57,177.68,185.26,0.0,1.47
2019-01-05 05:00:00,198.0,89.95,19.92,850.51,0.49,0.55,180.29,181.95,0.0,1.33
2019-01-05 06:00:00,198.0,89.06,20.09,850.81,0.78,0.84,187.22,215.72,0.0,1.5
2019-01-05 07:00:00,198.0,85.25,20.73,851.39,0.55,0.64,172.31,143.31,0.0,1.69
2019-01-05 08:00:00,198.0,78.63,22.43,851.64,0.64,0.78,199.64,192.07,0.0,1.93
2019-01-05 09:00:00,198.0,71.55,24.04,851.4,0.91,1.11,207.47,214.47,0.0,1.89
2019-01-05 10:00:00,198.0,65.13,25.73,850.91,0.89,1.26,160.63,177.0,0.0,1.74
2019-01-05 11:00:00,198.0,58.41,26.87,849.76,1.07,1.59,139.16,160.42,0.0,1.84
2019-01-05 12:00:00,198.0,51.89,28.31,848.68,1.15,1.26,229.14,228.57,0.0,1.64
2019-01-05 13:00:00,198.0,47.27,29.77,847.56,1.16,1.28,230.53,224.35,0.0,1.59
2019-01-05 14:00:00,198.0,45.22,29.85,846.85,1.6,2.02,140.15,153.6,0.0,1.8
2019-01-05 15:00:00,198.0,54.13,29.05,846.86,3.49,4.31,58.11,57.21,0.0,1.63
2019-01-05 16:00:00,198.0,64.81,28.04,847.06,2.89,3.53,76.31,76.77,0.0,1.85
2019-01-05 17:00:00,198.0,70.25,26.14,847.6,2.17,3.01,58.56,70.69,0.02,1.44
2019-01-05 18:00:00,198.0,79.39,22.69,848.63,1.38,1.73,141.56,164.06,0.0,1.78
2019-01-05 19:00:00,198.0,87.41,23.09,849.56,0.99,1.17,233.21,265.79,0.0,1.57
2019-01-05 20:00:00,198.0,89.03,23.09,850.26,1.18,1.34,185.82,146.12,0.0,2.0
2019-01-05 21:00:00,198.0,91.6,22.47,850.75,1.07,1.16,248.67,248.07,0.0,17086.67
2019-01-05 22:00:00,198.0,93.88,21.89,851.08,1.01,1.3,86.94,111.88,0.0,1.88
2019-01-05 23:00:00,198.0,95.48,21.35,850.83,0.78,1.09,175.71,157.71,0.0,1.71
2019-01-06 00:00:00,198.0,95.77,20.99,850.38,1.1,1.26,174.07,222.43,-0.02,180.93
2019-01-06 01:00:00,198.0,96.42,20.78,849.93,1.13,1.25,78.53,63.11,0.0,136.95
2019-01-06 02:00:00,198.0,95.92,20.68,849.55,1.11,1.36,116.5,81.3,0.0,1.7
2019-01-06 03:00:00,198.0,96.6,20.35,849.49,1.04,1.24,179.78,161.39,0.0,1.5
2019-01-06 04:00:00,198.0,97.94,19.84,849.67,0.52,0.62,220.89,222.33,0.0,1.33
2019-01-06 05:00:00,198.0,98.6,19.74,850.03,1.16,1.41,108.78,95.67,0.0,1.44
2019-01-06 06:00:00,198.0,98.25,19.63,850.61,1.09,1.21,80.65,144.0,0.0,1.82
2019-01-06 07:00:00,198.0,95.56,20.17,851.32,0.94,1.05,86.59,136.71,0.0,1.88
2019-01-06 08:00:00,198.0,89.22,21.37,851.62,0.58,0.72,179.65,190.7,0.0,1.9
2019-01-06 09:00:00,198.0,80.66,22.67,851.65,0.52,0.84,111.63,165.95,0.0,1.21
2019-01-06 10:00:00,198.0,72.56,24.13,851.24,1.12,1.43,97.42,97.08,0.0,1.33
2019-01-06 11:00:00,198.0,64.4,26.06,850.2,1.11,1.44,250.0,225.86,0.0,1.71
2019-01-06 12:00:00,198.0,60.27,27.29,848.98,1.15,1.74,142.0,168.8,0.0,1.33
2019-01-06 13:00:00,198.0,55.52,28.58,847.99,1.27,1.69,125.5,155.36,0.0,1.43
2019-01-06 14:00:00,198.0,53.45,29.17,847.19,0.92,1.27,221.11,242.0,0.0,1.39
2019-01-06 15:00:00,198.0,54.94,29.1,846.71,2.37,2.71,152.72,152.56,0.0,1.17
2019-01-06 16:00:00,198.0,67.69,26.86,846.85,3.42,4.52,39.89,45.0,0.0,1.33
2019-01-06 17:00:00,198.0,76.36,24.8,847.52,2.79,3.21,83.73,115.09,0.0,1.55
2019-01-06 18:00:00,198.0,86.17,20.04,849.29,2.29,2.72,132.89,124.21,0.12,25.58
2019-01-06 19:00:00,198.0,100.0,17.64,850.6,1.0,1.29,129.81,157.81,0.01,1.62
2019-01-06 20:00:00,198.0,99.74,18.82,851.28,1.24,1.43,198.65,208.55,0.01,1.15
2019-01-06 21:00:00,198.0,99.96,18.91,851.56,0.99,1.38,188.88,195.41,0.01,1.12
2019-01-06 22:00:00,198.0,99.96,18.96,851.76,0.74,0.97,167.05,173.36,0.0,99.13
2019-01-06 23:00:00,198.0,99.96,19.1,851.56,0.46,0.65,113.08,117.48,0.0,118.3
2019-01-07 00:00:00,198.0,99.69,19.48,851.02,0.8,1.19,238.98,246.82,-0.05,115.42
2019-01-07 01:00:00,198.0,100.0,19.36,850.77,0.48,0.77,148.23,197.3,0.0,25914.98
2019-01-07 02:00:00,198.0,99.28,19.36,850.48,0.41,0.58,141.43,164.53,0.0,1.0
2019-01-07 03:00:00,198.0,99.2,19.47,850.23,0.44,0.59,147.22,177.37,0.0,1.0
2019-01-07 04:00:00,198.0,99.85,19.32,850.24,0.45,0.74,158.83,160.75,0.0,44.35
2019-01-07 05:00:00,198.0,100.0,19.46,850.78,0.49,0.85,160.67,179.63,0.0,154.0
2019-01-07 06:00:00,198.0,98.75,19.47,851.58,0.61,0.99,150.52,158.48,0.0,49.45
2019-01-07 07:00:00,198.0,96.94,19.9,852.36,0.71,1.15,259.3,257.67,0.0,1.0
2019-01-07 08:00:00,198.0,92.19,21.04,852.78,0.93,1.67,181.87,183.5,0.0,1.0
2019-01-07 09:00:00,198.0,81.42,22.64,852.76,1.4,2.48,96.3,132.48,0.0,1.0
2019-01-07 10:00:00,198.0,72.54,24.21,852.44,1.45,2.89,84.03,85.33,0.0,1.0
2019-01-07 11:00:00,198.0,66.47,25.1,851.64,1.58,3.0,105.82,112.85,0.0,1.0
2019-01-07 12:00:00,198.0,63.08,26.38,850.59,0.91,1.89,151.1,160.52,0.0,1.0
2019-01-07 13:00:00,198.0,59.07,27.17,849.54,1.19,2.34,176.95,206.67,0.0,1.0
2019-01-07 14:00:00,198.0,65.11,26.02,849.04,2.29,4.25,218.33,218.32,0.0,1.0
2019-01-07 15:00:00,198.0,67.42,22.85,849.36,1.42,3.05,94.08,92.22,0.0,1.0
2019-01-07 16:00:00,198.0,73.15,22.44,849.63,0.79,1.44,99.32,112.73,0.0,1.0
2019-01-07 17:00:00,198.0,74.98,22.69,849.86,0.46,0.88,96.28,105.7,0.0,1.0
2019-01-07 18:00:00,198.0,79.6,22.3,850.41,0.48,0.81,96.62,112.83,0.0,1.0
2019-01-07 19:00:00,198.0,83.04,21.62,850.99,0.42,0.78,107.82,134.95,0.0,1.0
2019-01-07 20:00:00,198.0,86.28,21.45,851.61,0.94,1.58,46.83,46.62,0.0,1.0
2019-01-07 21:00:00,198.0,90.02,21.1,851.76,0.96,1.7,46.13,79.18,0.0,1.0
2019-01-07 22:00:00,198.0,93.34,20.7,851.87,1.75,2.74,31.48,39.72,0.0,1.0
2019-01-07 23:00:00,198.0,96.46,20.21,851.86,1.37,2.29,123.35,149.02,0.0,1.0
2019-01-08 00:00:00,198.0,97.69,19.91,851.56,1.44,2.39,24.78,54.82,-0.0,26.17
2019-01-08 01:00:00,198.0,98.7,19.51,851.16,1.74,2.82,36.83,53.48,0.0,1.0
2019-01-08 02:00:00,198.0,98.91,18.97,851.01,1.45,2.31,75.22,112.57,0.0,2605.52
2019-01-08 03:00:00,198.0,98.73,18.57,851.23,0.69,1.15,139.32,154.4,0.0,2605.52
2019-01-08 04:00:00,198.0,98.54,18.34,851.39,0.42,0.71,152.27,150.77,0.0,1.0
2019-01-08 05:00:00,198.0,98.07,18.18,851.56,0.69,1.13,229.47,206.77,0.0,2605.52
2019-01-08 06:00:00,198.0,95.32,18.15,852.03,0.95,1.64,128.68,128.85,0.0,2605.52
2019-01-08 07:00:00,198.0,89.2,18.7,852.8,1.13,1.89,81.83,90.12,0.0,1.0
2019-01-08 08:00:00,198.0,79.54,20.77,853.28,0.82,1.64,96.35,115.07,0.0,2605.52
2019-01-08 09:00:00,198.0,75.4,21.89,853.14,0.9,1.86,124.65,156.15,0.0,1.0
2019-01-08 10:00:00,198.0,70.2,22.86,852.62,1.16,2.29,106.93,130.51,0.0,1.05
2019-01-08 11:00:00,198.0,59.53,24.8,851.69,1.05,1.39,147.67,197.72,0.0,1.5
2019-01-08 12:00:00,198.0,51.32,26.75,850.26,1.18,2.28,155.43,170.67,0.0,1.07
2019-01-08 13:00:00,198.0,45.28,27.97,849.2,1.29,2.51,143.48,149.1,0.0,1.0
2019-01-08 14:00:00,198.0,42.66,28.47,848.5,2.03,3.81,92.5,110.82,0.0,1.0
2019-01-08 15:00:00,198.0,51.45,26.66,848.21,1.4,2.88,124.23,132.2,0.0,1.0
2019-01-08 16:00:00,198.0,85.15,21.35,848.71,2.0,3.49,189.35,210.5,0.03,1.0
2019-01-08 17:00:00,198.0,99.25,19.26,849.95,2.17,3.94,193.25,202.45,0.01,34.15
2019-01-08 18:00:00,198.0,100.0,18.31,850.72,1.46,2.42,175.48,194.43,0.03,154.0
2019-01-08 19:00:00,198.0,100.0,18.3,851.37,1.11,1.95,186.98,198.57,0.0,154.0
2019-01-08 20:00:00,198.0,100.0,18.83,851.97,0.67,1.2,215.48,236.17,0.0,154.0
2019-01-08 21:00:00,198.0,100.0,18.75,852.58,1.3,2.19,114.88,145.88,0.01,154.0
2019-01-08 22:00:00,198.0,100.0,17.93,852.92,1.32,2.22,103.78,123.52,0.01,154.0
2019-01-08 23:00:00,198.0,100.0,17.27,852.96,0.54,0.92,186.17,220.83,0.02,25922.63
2019-01-09 00:00:00,198.0,100.0,16.71,852.43,0.57,0.9,163.9,195.57,-0.1,176.7
2019-01-09 01:00:00,198.0,100.0,16.91,851.93,0.37,0.75,205.05,221.3,0.0,25922.63
2019-01-09 02:00:00,198.0,99.99,17.16,851.7,0.66,1.25,193.07,193.17,0.0,151.45
2019-01-09 03:00:00,198.0,100.0,16.75,851.57,0.75,1.27,201.4,212.55,0.0,154.0
2019-01-09 04:00:00,198.0,100.0,16.39,851.5,1.03,1.74,186.78,194.5,0.0,154.0
2019-01-09 05:00:00,198.0,100.0,16.18,851.95,0.82,1.41,172.6,187.92,0.0,154.0
2019-01-09 06:00:00,198.0,100.0,16.18,852.55,0.92,1.52,175.63,174.35,0.01,154.0
2019-01-09 07:00:00,198.0,99.96,16.67,853.25,0.84,1.22,182.28,193.27,0.0,110.65
2019-01-09 08:00:00,198.0,94.34,17.73,853.53,0.65,1.04,151.22,180.8,0.0,1.0
2019-01-09 09:00:00,198.0,82.46,19.79,853.24,0.91,1.65,136.03,148.47,0.0,1.0
2019-01-09 10:00:00,198.0,69.1,22.26,852.78,1.02,1.84,154.93,173.8,0.0,1.0
2019-01-09 11:00:00,198.0,64.71,23.67,852.04,1.03,1.89,164.6,169.13,0.0,1.0
2019-01-09 12:00:00,198.0,66.31,23.87,851.04,1.64,2.88,210.85,215.68,0.0,1.0
2019-01-09 13:00:00,198.0,61.67,24.7,849.9,1.79,3.28,218.03,224.27,0.0,1.0
2019-01-09 14:00:00,198.0,59.59,25.14,849.14,1.99,3.66,208.82,200.65,0.0,1.0
2019-01-09 15:00:00,198.0,59.22,25.33,848.93,1.63,3.02,207.42,210.78,0.0,1.0
2019-01-09 16:00:00,198.0,74.83,22.59,849.26,2.55,4.52,95.63,107.38,0.0,1.0
2019-01-09 17:00:00,198.0,86.78,20.78,850.02,1.64,2.94,230.1,235.93,0.01,1.0
2019-01-09 18:00:00,198.0,99.89,18.59,850.91,1.44,2.36,193.62,201.48,0.0,136.15
2019-01-09 19:00:00,198.0,100.0,18.69,851.53,0.92,1.43,158.7,185.88,0.0,154.0
2019-01-09 20:00:00,198.0,98.89,18.79,852.13,0.91,1.46,190.83,184.93,0.0,21.4
2019-01-09 21:00:00,198.0,97.1,18.73,852.2,0.97,1.52,187.27,200.92,0.0,1.0
2019-01-09 22:00:00,198.0,96.92,18.48,852.06,0.93,1.48,175.67,182.45,0.0,1.0
2019-01-09 23:00:00,198.0,96.14,18.52,852.04,0.82,1.23,194.85,194.35,0.0,1.0
2019-01-10 00:00:00,198.0,99.66,18.05,851.68,1.24,1.95,151.72,185.87,-0.03,163.87
2019-01-10 01:00:00,198.0,100.0,17.7,851.08,0.76,1.3,82.3,93.73,0.0,154.0
2019-01-10 02:00:00,198.0,100.0,17.71,850.57,0.99,1.6,53.02,65.48,0.0,154.0
2019-01-10 03:00:00,198.0,100.0,17.43,850.52,0.55,0.84,60.18,64.15,0.0,154.0
2019-01-10 04:00:00,198.0,100.0,17.58,850.74,0.52,0.81,58.27,72.17,0.0,154.0
2019-01-10 05:00:00,198.0,100.0,17.95,850.97,0.69,1.2,172.1,186.82,0.0,154.0
2019-01-10 06:00:00,198.0,100.0,17.93,851.42,0.82,1.37,55.22,85.75,0.0,154.0
2019-01-10 07:00:00,198.0,98.44,18.41,852.18,0.75,1.32,52.8,61.52,0.0,52.0
2019-01-10 08:00:00,198.0,93.5,19.34,852.58,1.06,1.84,69.02,89.52,0.0,1.0
2019-01-10 09:00:00,198.0,76.81,22.14,852.33,0.93,1.67,154.13,174.32,0.0,1.0
2019-01-10 10:00:00,198.0,71.05,23.33,851.61,1.19,2.18,256.7,240.93,0.0,1.0
2019-01-10 11:00:00,198.0,66.68,23.79,850.82,1.06,1.9,219.45,225.42,0.0,2605.52
2019-01-10 12:00:00,198.0,61.7,24.77,849.78,1.13,2.19,184.52,194.13,0.0,1.0
2019-01-10 13:00:00,198.0,58.88,24.82,848.6,1.38,2.26,179.62,198.28,0.0,1.0
2019-01-10 14:00:00,198.0,63.07,24.68,848.04,2.39,3.86,66.75,90.95,0.0,2605.52
2019-01-10 15:00:00,198.0,74.2,22.67,848.34,2.5,4.43,123.77,145.12,0.0,1.0
2019-01-10 16:00:00,198.0,76.22,22.25,848.8,1.12,2.07,195.28,206.47,0.0,2605.52
2019-01-10 17:00:00,198.0,81.91,21.38,849.27,1.3,2.16,180.3,176.15,0.0,1.0
2019-01-10 18:00:00,198.0,84.25,20.81,849.89,1.75,3.12,117.5,165.65,0.0,2605.52
2019-01-10 19:00:00,198.0,88.65,19.94,850.76,1.67,2.97,97.18,110.98,0.0,1.0
2019-01-10 20:00:00,198.0,89.96,19.56,851.47,1.35,2.35,81.48,137.88,0.0,1.0
2019-01-10 21:00:00,198.0,89.76,19.4,851.79,1.05,1.77,205.93,217.35,0.0,2605.52
2019-01-10 22:00:00,198.0,90.85,19.29,851.8,0.95,1.59,177.48,195.6,0.0,1.0
2019-01-10 23:00:00,198.0,94.88,18.76,851.59,1.3,2.1,104.22,112.03,0.0,1.0
2019-01-11 00:00:00,198.0,99.36,18.03,851.3,1.23,2.1,125.52,164.45,-0.01,26.17
2019-01-11 01:00:00,198.0,98.51,17.89,850.75,1.38,2.31,31.77,45.38,0.01,52.0
2019-01-11 02:00:00,198.0,100.0,17.05,850.44,0.43,0.66,113.42,143.0,0.0,154.0
2019-01-11 03:00:00,198.0,100.0,17.41,850.41,1.12,1.88,63.95,69.27,0.0,154.0
2019-01-11 04:00:00,198.0,100.0,17.44,850.58,0.89,1.56,118.18,127.45,0.0,154.0
2019-01-11 05:00:00,198.0,100.0,17.37,851.07,0.78,1.42,123.58,124.27,0.0,154.0
2019-01-11 06:00:00,198.0,99.94,17.37,851.52,0.66,1.15,63.28,69.08,0.0,143.8
2019-01-11 07:00:00,198.0,96.54,18.17,852.29,0.54,1.01,191.12,205.75,0.0,1.0
2019-01-11 08:00:00,198.0,84.13,20.47,852.5,0.74,1.47,232.2,239.28,0.0,1.0
2019-01-11 09:00:00,198.0,77.11,21.05,852.32,0.66,1.25,128.7,143.75,0.0,1.0
2019-01-11 10:00:00,198.0,64.95,23.36,851.92,1.09,1.97,166.65,189.72,0.0,1.0
2019-01-11 11:00:00,198.0,58.14,24.78,850.9,1.02,2.32,128.8,141.3,0.0,1.0
2019-01-11 12:00:00,198.0,51.16,26.38,849.73,1.23,2.38,191.87,212.35,0.0,2605.52
2019-01-11 13:00:00,198.0,51.48,26.45,848.53,1.69,3.0,232.08,244.4,0.0,1.0
2019-01-11 14:00:00,198.0,52.92,26.74,847.69,2.58,4.39,76.23,113.03,0.0,2605.52
2019-01-11 15:00:00,198.0,59.06,25.71,847.56,2.21,3.96,69.55,86.02,0.0,1.0
2019-01-11 16:00:00,198.0,63.57,24.54,847.83,2.35,4.23,172.12,191.55,0.0,1.0
2019-01-11 17:00:00,198.0,71.26,22.99,848.4,2.94,5.21,55.22,139.43,0.0,1.0
2019-01-11 18:00:00,198.0,77.6,21.84,849.11,2.07,3.81,221.85,228.5,0.0,2605.52
2019-01-11 19:00:00,198.0,83.94,20.89,850.05,1.47,2.72,240.23,246.22,0.0,1.0
2019-01-11 20:00:00,198.0,85.88,20.56,850.79,1.59,2.76,131.88,159.8,0.0,1.0
