fecha_hora,codigo,h,t,pr,vv,vv_max,dv,dv_max,p,calidad
2019-01-02 17:00:00,197.0,35.28,28.05,838.23,1.56,2.96,180.45,197.82,0.0,2605.52
2019-01-02 18:00:00,197.0,37.94,26.49,839.19,1.53,3.09,152.45,178.0,0.0,1.0
2019-01-02 19:00:00,197.0,51.12,24.2,840.42,1.19,2.08,243.65,222.32,0.0,1.0
2019-01-02 20:00:00,197.0,65.42,22.34,841.5,1.07,1.96,186.77,203.52,0.0,1.0
2019-01-02 21:00:00,197.0,75.5,20.63,841.83,1.33,1.76,262.43,249.95,0.0,5210.03
2019-01-02 22:00:00,197.0,81.71,19.31,841.99,1.45,1.72,317.75,307.55,0.0,2605.52
2019-01-02 23:00:00,197.0,85.43,18.5,841.85,1.38,1.64,321.82,310.93,0.0,5210.03
2019-01-03 00:00:00,197.0,87.32,18.03,841.58,1.36,1.66,293.75,281.4,0.0,2605.52
2019-01-03 01:00:00,197.0,88.39,17.45,841.12,1.53,1.81,344.02,320.73,0.0,1.0
2019-01-03 02:00:00,197.0,88.71,16.95,841.04,1.47,1.71,337.23,320.7,0.0,2605.52
2019-01-03 03:00:00,197.0,89.44,16.46,841.29,1.53,1.79,332.42,320.63,0.0,2605.52
2019-01-03 04:00:00,197.0,90.42,16.06,841.69,1.47,1.76,323.27,313.58,0.0,1.0
2019-01-03 05:00:00,197.0,92.76,15.47,842.33,1.54,1.77,320.58,321.87,0.0,2605.52
2019-01-03 06:00:00,197.0,93.84,15.32,842.98,1.3,1.52,333.75,334.25,0.0,1.0
2019-01-03 07:00:00,197.0,80.2,18.5,843.78,0.68,0.94,281.72,282.95,0.0,1.0
2019-01-03 08:00:00,197.0,66.8,21.83,844.06,0.76,1.45,185.7,196.08,0.0,1.0
2019-01-03 09:00:00,197.0,59.45,23.81,843.64,0.98,1.86,171.92,171.53,0.0,1.0
2019-01-03 10:00:00,197.0,45.37,26.23,842.87,1.4,2.6,163.2,149.62,0.0,1.0
2019-01-03 11:00:00,197.0,38.76,27.93,841.85,1.99,4.08,154.25,206.98,0.0,1.0
2019-01-03 12:00:00,197.0,35.42,29.35,841.12,2.74,4.91,186.35,207.65,0.0,1.0
2019-01-03 13:00:00,197.0,37.1,29.11,840.47,3.26,5.86,159.45,197.03,0.0,1.0
2019-01-03 14:00:00,197.0,36.32,29.53,839.76,3.08,5.61,156.42,172.23,0.0,1.0
2019-01-03 15:00:00,197.0,35.55,29.47,839.48,3.03,5.2,173.7,188.37,0.0,1.0
2019-01-03 16:00:00,197.0,38.38,28.54,839.86,2.78,5.03,164.73,176.63,0.0,1.0
2019-01-03 17:00:00,197.0,41.9,27.37,840.61,1.97,3.65,181.75,204.18,0.0,1.0
2019-01-03 18:00:00,197.0,48.19,25.33,841.45,1.5,2.49,213.33,200.87,0.0,1.0
2019-01-03 19:00:00,197.0,61.79,21.93,842.14,1.82,2.25,315.65,305.38,0.0,2605.52
2019-01-03 20:00:00,197.0,65.02,20.96,842.68,1.52,1.96,288.37,274.53,0.0,1.0
2019-01-03 21:00:00,197.0,66.89,20.34,843.2,1.57,2.07,269.57,254.23,0.0,5210.03
2019-01-03 22:00:00,197.0,70.54,19.65,843.54,1.37,1.81,273.07,251.33,0.0,5210.03
2019-01-03 23:00:00,197.0,74.8,19.42,843.86,1.24,1.8,283.7,267.95,0.0,1.0
2019-01-04 00:00:00,197.0,80.54,18.96,843.77,1.19,1.49,285.23,286.53,0.0,2605.52
2019-01-04 01:00:00,197.0,85.52,18.13,843.47,1.25,1.5,329.0,323.18,0.0,1.0
2019-01-04 02:00:00,197.0,89.56,17.47,843.21,1.2,1.49,310.97,316.3,0.0,1.0
2019-01-04 03:00:00,197.0,92.32,17.01,843.16,1.46,1.6,323.47,300.22,0.0,10419.07
2019-01-04 04:00:00,197.0,95.12,16.54,843.32,1.16,1.35,321.62,285.75,0.0,7814.55
2019-01-04 05:00:00,197.0,96.85,16.2,843.88,1.25,1.48,324.6,296.17,0.0,1.0
2019-01-04 06:00:00,197.0,97.48,16.17,844.46,1.0,1.23,304.42,299.7,0.0,5210.03
2019-01-04 07:00:00,197.0,88.04,18.28,845.07,0.78,1.15,266.85,268.92,0.0,1.0
2019-01-04 08:00:00,197.0,73.25,21.87,845.02,0.88,1.6,180.63,200.2,0.0,1.0
2019-01-04 09:00:00,197.0,66.62,23.62,844.73,1.02,1.93,204.9,206.23,0.0,1.0
2019-01-04 10:00:00,197.0,57.5,25.63,843.93,1.11,2.07,183.37,191.28,0.0,1.0
2019-01-04 11:00:00,197.0,50.71,27.26,842.9,1.82,3.36,165.48,177.55,0.0,1.0
2019-01-04 12:00:00,197.0,42.31,29.1,841.82,2.43,4.58,140.47,173.72,0.0,1.0
2019-01-04 13:00:00,197.0,37.08,30.18,840.74,2.69,4.93,157.9,182.65,0.0,1.0
2019-01-04 14:00:00,197.0,35.85,30.74,839.99,2.87,5.05,165.72,189.27,0.0,1.0
2019-01-04 15:00:00,197.0,39.31,30.58,839.88,3.18,5.45,169.08,176.47,0.0,1.0
2019-01-04 16:00:00,197.0,42.55,29.66,840.23,3.06,5.28,167.9,181.68,0.0,1.0
2019-01-04 17:00:00,197.0,45.33,28.0,840.79,2.7,4.69,174.2,189.82,0.0,1.0
2019-01-04 18:00:00,197.0,51.46,26.35,841.69,2.24,3.84,187.72,186.82,0.0,1.0
2019-01-04 19:00:00,197.0,63.91,24.31,842.67,1.32,2.1,274.92,258.42,0.0,1.0
2019-01-04 20:00:00,197.0,78.14,23.77,843.57,1.35,3.08,113.75,154.75,0.0,1.0
2019-01-04 21:00:00,197.0,82.21,23.17,844.02,1.65,3.44,122.2,159.22,0.0,1.0
2019-01-04 22:00:00,197.0,85.86,22.21,844.18,1.2,2.17,216.92,224.2,0.0,1.0
2019-01-04 23:00:00,197.0,90.69,20.98,844.19,1.19,1.66,292.95,282.83,0.0,1.0
2019-01-05 00:00:00,197.0,95.44,19.87,843.89,1.33,1.57,310.23,317.5,0.0,1.0
2019-01-05 01:00:00,197.0,97.84,19.34,843.44,1.12,1.3,315.93,311.3,0.0,7814.55
2019-01-05 02:00:00,197.0,99.76,18.74,843.18,1.41,1.65,320.0,326.3,0.0,1.0
2019-01-05 03:00:00,197.0,99.83,18.35,843.15,1.2,1.41,318.65,308.43,0.0,95.35
2019-01-05 04:00:00,197.0,99.88,18.52,843.36,1.28,1.51,332.63,334.27,0.0,1.0
2019-01-05 05:00:00,197.0,100.0,18.53,843.55,1.29,1.49,330.33,331.33,0.0,151.45
2019-01-05 06:00:00,197.0,98.5,18.7,843.85,1.09,1.3,332.97,335.03,0.0,26.5
2019-01-05 07:00:00,197.0,95.1,19.57,844.46,0.77,1.03,326.3,315.97,0.0,2605.52
2019-01-05 08:00:00,197.0,84.18,21.76,844.72,0.54,0.96,179.22,171.4,0.0,2605.52
2019-01-05 09:00:00,197.0,74.73,23.64,844.54,0.89,1.65,210.88,218.23,0.0,1.0
2019-01-05 10:00:00,197.0,67.26,25.26,844.05,0.82,1.47,229.67,235.98,0.0,1.0
2019-01-05 11:00:00,197.0,60.99,26.35,843.08,1.09,1.94,177.0,182.93,0.0,1.0
2019-01-05 12:00:00,197.0,55.05,27.98,841.82,1.03,1.73,272.67,223.68,0.0,1.0
2019-01-05 13:00:00,197.0,49.93,29.18,840.87,0.97,1.68,261.58,225.6,0.0,2605.52
2019-01-05 14:00:00,197.0,49.92,29.16,840.19,1.66,3.22,121.4,189.95,0.0,1.0
2019-01-05 15:00:00,197.0,59.77,28.4,840.24,2.18,4.36,116.73,140.42,0.0,1.0
2019-01-05 16:00:00,197.0,66.83,27.73,840.48,1.85,4.49,101.12,135.27,0.0,1.0
2019-01-05 17:00:00,197.0,77.04,24.74,841.18,2.0,4.18,139.9,209.15,0.09,3.55
2019-01-05 18:00:00,197.0,96.1,19.68,842.06,1.65,2.48,305.68,290.47,0.0,1.0
2019-01-05 19:00:00,197.0,93.34,22.38,842.83,1.73,3.11,198.82,189.88,0.0,2631.62
2019-01-05 20:00:00,197.0,94.38,22.28,843.5,1.68,3.72,267.28,244.82,0.0,2605.52
2019-01-05 21:00:00,197.0,94.0,22.05,843.96,1.04,2.16,157.55,162.12,0.0,1.0
2019-01-05 22:00:00,197.0,98.7,20.73,844.27,1.22,1.76,269.98,259.48,0.0,97.9
2019-01-05 23:00:00,197.0,100.0,19.54,843.96,1.29,1.62,302.55,280.62,0.0,25922.63
2019-01-06 00:00:00,197.0,100.0,19.27,843.52,1.14,1.48,313.23,278.17,0.0,51691.27
2019-01-06 01:00:00,197.0,100.0,19.04,843.01,1.16,1.42,335.48,312.63,0.0,154.0
2019-01-06 02:00:00,197.0,99.98,19.32,842.66,0.88,1.16,255.12,266.68,0.0,25917.53
2019-01-06 03:00:00,197.0,99.94,19.27,842.6,0.99,1.22,321.67,317.38,0.0,143.8
2019-01-06 04:00:00,197.0,99.98,18.57,842.75,1.3,1.54,317.85,305.37,0.0,25914.98
2019-01-06 05:00:00,197.0,100.0,17.89,843.08,1.05,1.37,300.72,283.58,0.0,154.0
2019-01-06 06:00:00,197.0,100.0,17.85,843.63,0.95,1.21,287.93,277.02,0.0,154.0
2019-01-06 07:00:00,197.0,99.66,18.99,844.35,0.77,1.05,308.75,311.13,0.0,133.6
2019-01-06 08:00:00,197.0,92.05,20.98,844.7,0.78,1.29,224.75,210.7,0.0,2605.52
2019-01-06 09:00:00,197.0,-312.89,-352.2,168.71,-365.85,-365.56,-226.62,-227.17,-366.3,567.47
2019-01-06 10:00:00,197.0,73.33,24.09,844.35,0.69,1.33,200.02,202.72,0.0,1.0
2019-01-06 11:00:00,197.0,67.59,25.48,843.42,1.02,2.07,157.47,186.35,0.0,1.0
2019-01-06 12:00:00,197.0,62.74,26.96,842.16,1.25,2.25,188.12,215.15,0.0,1.0
2019-01-06 13:00:00,197.0,58.66,28.23,841.11,0.99,2.0,216.38,230.7,0.0,1.0
2019-01-06 14:00:00,197.0,55.08,29.1,840.48,1.32,2.31,246.43,256.28,0.0,1.0
2019-01-06 15:00:00,197.0,56.66,28.81,840.05,1.45,2.6,168.28,176.12,0.0,2605.52
2019-01-06 16:00:00,197.0,70.01,26.34,840.28,1.87,4.5,100.78,143.83,0.0,1.0
2019-01-06 17:00:00,197.0,78.55,24.33,840.91,1.77,4.4,108.18,154.03,0.0,1.0
2019-01-06 18:00:00,197.0,88.52,21.69,842.26,1.98,4.04,202.62,205.73,0.08,1.0
2019-01-06 19:00:00,197.0,99.24,18.14,843.63,1.36,2.03,268.65,271.32,0.0,1.0
2019-01-06 20:00:00,197.0,99.55,18.28,844.28,0.82,1.11,288.35,289.22,0.0,1.0
2019-01-06 21:00:00,197.0,100.0,18.45,844.64,0.89,1.23,299.13,293.07,0.0,1.0
2019-01-06 22:00:00,197.0,100.0,18.48,844.82,1.04,1.29,320.27,322.83,0.0,1.0
2019-01-06 23:00:00,197.0,100.0,18.9,844.62,0.93,1.18,284.95,285.45,0.0,1.0
2019-01-07 00:00:00,197.0,100.0,18.84,844.1,1.09,1.41,312.75,312.83,0.0,1.0
2019-01-07 01:00:00,197.0,100.0,19.04,843.87,0.56,0.74,297.33,295.65,0.0,1.0
2019-01-07 02:00:00,197.0,100.0,19.18,843.58,0.77,0.93,321.6,321.6,0.0,1.0
2019-01-07 03:00:00,197.0,100.0,19.23,843.3,0.76,0.92,310.18,310.47,0.0,1.0
2019-01-07 04:00:00,197.0,100.0,19.22,843.33,0.7,1.03,243.28,257.42,0.0,2605.52
2019-01-07 05:00:00,197.0,100.0,19.1,843.84,0.71,1.05,216.07,231.45,0.01,1.0
2019-01-07 06:00:00,197.0,100.0,18.89,844.66,0.67,0.91,298.52,293.15,0.0,1.0
2019-01-07 07:00:00,197.0,99.94,19.32,845.41,0.53,0.81,265.1,250.72,0.0,1.0
2019-01-07 08:00:00,197.0,92.93,20.58,845.9,1.33,2.24,150.97,179.67,0.0,1.0
2019-01-07 09:00:00,197.0,84.36,22.09,845.92,1.21,2.17,139.15,182.78,0.0,1.0
2019-01-07 10:00:00,197.0,76.86,23.43,845.68,1.65,3.07,155.22,192.35,0.0,1.0
2019-01-07 11:00:00,197.0,69.23,24.66,844.86,1.8,3.52,136.73,169.85,0.0,1.0
2019-01-07 12:00:00,197.0,61.87,25.61,843.67,1.57,2.69,179.0,200.15,0.0,1.0
2019-01-07 13:00:00,197.0,57.57,27.02,842.65,1.36,2.39,210.77,220.83,0.0,1.0
2019-01-07 14:00:00,197.0,71.61,25.24,842.33,1.16,2.13,161.88,195.15,0.09,1.0
2019-01-07 15:00:00,197.0,96.53,20.31,842.75,1.23,1.72,301.05,306.05,0.0,1.0
2019-01-07 16:00:00,197.0,92.23,20.71,842.92,1.01,1.43,295.82,298.08,0.0,1.0
2019-01-07 17:00:00,197.0,90.46,20.98,843.15,1.08,1.55,295.58,283.72,0.0,2605.52
2019-01-07 18:00:00,197.0,93.36,20.64,843.68,1.12,1.54,296.38,299.17,0.0,1.0
2019-01-07 19:00:00,197.0,97.13,20.06,844.21,1.36,1.67,297.28,292.17,0.0,1.0
2019-01-07 20:00:00,197.0,99.57,19.53,844.77,1.33,1.57,335.62,326.2,0.0,1.0
2019-01-07 21:00:00,197.0,99.49,19.47,844.89,1.03,1.3,323.05,319.35,0.0,97.9
2019-01-07 22:00:00,197.0,99.86,19.33,844.97,1.16,1.38,333.52,336.15,0.0,133.6
2019-01-07 23:00:00,197.0,100.0,19.13,844.94,0.75,1.02,287.87,275.35,0.0,25922.63
2019-01-08 00:00:00,197.0,100.0,18.88,844.67,0.74,1.18,289.83,277.05,0.0,154.0
2019-01-08 01:00:00,197.0,100.0,18.19,844.25,0.83,1.23,267.07,270.95,0.0,151.45
2019-01-08 02:00:00,197.0,99.87,18.03,844.07,0.9,1.31,289.37,289.5,0.0,125.95
2019-01-08 03:00:00,197.0,100.0,17.27,844.3,1.18,1.42,331.28,327.07,0.0,25922.63
2019-01-08 04:00:00,197.0,100.0,16.78,844.41,1.01,1.22,332.9,334.08,0.0,154.0
2019-01-08 05:00:00,197.0,100.0,16.2,844.58,1.39,1.63,338.02,338.48,0.0,25922.63
2019-01-08 06:00:00,197.0,100.0,16.02,845.03,1.05,1.25,312.18,304.88,0.0,154.0
2019-01-08 07:00:00,197.0,99.46,16.94,845.8,0.68,0.91,280.55,285.03,0.0,92.8
2019-01-08 08:00:00,197.0,85.73,20.01,846.27,0.7,1.17,221.82,241.97,0.0,1.0
2019-01-08 09:00:00,197.0,74.28,21.84,846.18,1.03,1.58,273.03,283.9,0.0,1.0
2019-01-08 10:00:00,197.0,-465.81,-488.06,-76.63,-498.83,-498.4,-406.65,-398.37,-499.5,587.47
2019-01-08 11:00:00,197.0,-963.65,-964.89,-937.53,-965.68,-965.68,-955.98,-956.3,-965.7,657.47
2019-01-08 12:00:00,197.0,-859.04,-862.25,-753.4,-865.6,-865.46,-845.17,-839.05,-865.8,386.73
2019-01-08 13:00:00,197.0,46.48,27.17,842.37,1.75,2.75,182.52,188.9,0.0,5210.03
2019-01-08 14:00:00,197.0,41.61,28.05,841.76,1.46,2.91,126.13,143.03,0.0,2605.52
2019-01-08 15:00:00,197.0,49.88,27.08,841.49,1.97,4.34,93.25,140.38,0.0,1.0
2019-01-08 16:00:00,197.0,63.45,24.56,841.79,1.85,3.78,158.38,166.3,0.0,1.0
2019-01-08 17:00:00,197.0,77.99,21.98,842.65,1.09,1.8,221.33,207.7,0.0,1.0
2019-01-08 18:00:00,197.0,91.89,20.0,843.66,0.96,1.65,223.22,220.75,0.01,1.0
2019-01-08 19:00:00,197.0,99.45,18.52,844.46,0.91,1.17,307.98,307.92,0.01,1.0
2019-01-08 20:00:00,197.0,100.0,18.35,845.07,0.78,1.05,295.87,291.8,0.01,2605.52
2019-01-08 21:00:00,197.0,100.0,18.21,845.7,0.83,1.37,165.37,173.63,0.01,2605.52
2019-01-08 22:00:00,197.0,100.0,17.6,846.02,1.25,1.86,247.53,237.13,0.02,2605.52
2019-01-08 23:00:00,197.0,100.0,16.49,845.95,0.95,1.33,313.28,307.97,0.02,1.0
2019-01-09 00:00:00,197.0,100.0,16.3,845.43,0.84,1.09,309.58,310.38,0.0,1.0
2019-01-09 01:00:00,197.0,100.0,16.36,844.96,0.86,1.09,308.22,309.6,0.0,1.0
2019-01-09 02:00:00,197.0,100.0,16.32,844.76,0.86,1.09,314.32,315.25,0.0,1.0
2019-01-09 03:00:00,197.0,100.0,15.97,844.61,0.99,1.24,316.67,319.15,0.01,1.0
2019-01-09 04:00:00,197.0,100.0,15.68,844.52,0.85,1.06,315.42,291.77,0.0,5210.03
2019-01-09 05:00:00,197.0,100.0,15.49,844.95,0.62,0.84,305.63,306.4,0.01,1.0
2019-01-09 06:00:00,197.0,100.0,15.35,845.59,0.91,1.15,312.42,312.88,0.0,1.0
2019-01-09 07:00:00,197.0,99.99,15.8,846.23,0.71,0.92,301.75,302.45,0.0,1.0
2019-01-09 08:00:00,197.0,95.82,17.51,846.53,0.52,0.83,281.48,286.57,0.0,1.0
2019-01-09 09:00:00,197.0,83.46,19.42,846.29,0.76,1.32,149.77,171.42,0.0,1.0
2019-01-09 10:00:00,197.0,78.14,21.29,845.91,0.87,1.62,163.7,181.35,0.0,1.0
2019-01-09 11:00:00,197.0,69.32,23.03,845.23,0.88,1.54,222.63,223.72,0.0,1.0
2019-01-09 12:00:00,197.0,68.47,23.67,844.15,1.63,2.84,188.12,198.1,0.0,1.0
2019-01-09 13:00:00,197.0,69.23,23.96,843.04,1.71,2.89,212.0,209.37,0.0,2605.52
2019-01-09 14:00:00,197.0,66.55,24.7,842.31,0.99,1.99,181.92,205.02,0.0,1.0
2019-01-09 15:00:00,197.0,66.51,24.51,842.2,1.07,2.29,178.13,197.58,0.0,1.0
2019-01-09 16:00:00,197.0,75.35,21.84,842.55,1.57,3.54,106.68,141.28,0.0,1.0
2019-01-09 17:00:00,197.0,95.78,18.61,843.25,1.32,2.04,286.83,290.23,0.02,1.0
2019-01-09 18:00:00,197.0,99.82,17.98,843.98,1.1,1.51,260.93,265.8,0.0,1.0
2019-01-09 19:00:00,197.0,100.0,17.76,844.59,1.28,1.52,330.03,335.38,0.0,1.0
2019-01-09 20:00:00,197.0,100.0,17.42,845.2,1.03,1.28,315.4,312.85,0.0,2605.52
2019-01-09 21:00:00,197.0,100.0,17.46,845.26,1.05,1.26,331.37,332.2,0.0,2605.52
2019-01-09 22:00:00,197.0,100.0,17.29,845.12,1.05,1.25,338.17,321.67,0.0,1.0
2019-01-09 23:00:00,197.0,100.0,17.56,845.13,0.88,1.22,272.98,273.78,0.0,1.0
2019-01-10 00:00:00,197.0,100.0,17.47,844.75,0.74,1.14,213.05,219.6,0.02,1.0
2019-01-10 01:00:00,197.0,100.0,17.03,844.12,0.6,0.76,314.32,309.78,0.0,1.0
2019-01-10 02:00:00,197.0,100.0,16.81,843.65,0.48,0.76,164.85,185.65,0.0,1.0
2019-01-10 03:00:00,197.0,100.0,16.82,843.58,0.57,0.76,293.47,286.73,0.0,1.0
2019-01-10 04:00:00,197.0,100.0,16.82,843.79,0.81,1.0,332.47,328.57,0.0,1.0
2019-01-10 05:00:00,197.0,100.0,16.97,844.05,0.68,0.82,318.77,318.05,0.0,1.0
2019-01-10 06:00:00,197.0,100.0,16.94,844.47,0.89,1.08,334.23,330.25,0.0,2605.52
2019-01-10 07:00:00,197.0,100.0,18.06,845.22,0.93,1.36,220.05,229.82,0.0,2605.52
2019-01-10 08:00:00,197.0,94.6,19.47,845.64,1.1,1.84,138.67,144.63,0.0,1.0
2019-01-10 09:00:00,197.0,86.42,20.48,845.44,0.93,1.47,240.38,244.2,0.0,2605.52
2019-01-10 10:00:00,197.0,76.23,22.36,844.81,1.08,1.73,236.58,233.62,0.0,7814.55
2019-01-10 11:00:00,197.0,77.22,22.44,844.08,1.11,1.67,315.55,299.8,0.0,1.0
2019-01-10 12:00:00,197.0,68.58,23.79,842.95,1.25,2.46,222.28,204.92,0.0,1.0
2019-01-10 13:00:00,197.0,65.97,24.57,841.82,0.64,1.2,266.38,274.88,0.0,1.0
2019-01-10 14:00:00,197.0,67.69,24.19,841.38,1.59,3.21,184.07,208.52,0.0,1.0
2019-01-10 15:00:00,197.0,76.09,22.01,841.61,1.63,3.72,128.1,172.52,0.0,1.0
2019-01-10 16:00:00,197.0,78.95,21.51,841.96,1.47,2.6,196.62,215.83,0.0,1.0
2019-01-10 17:00:00,197.0,81.62,20.91,842.46,1.62,3.48,141.15,156.67,0.0,1.0
2019-01-10 18:00:00,197.0,86.03,20.04,843.1,1.31,3.11,146.43,179.45,0.0,1.0
2019-01-10 19:00:00,197.0,87.36,19.67,843.87,1.13,2.35,182.37,207.23,0.0,1.0
2019-01-10 20:00:00,197.0,88.04,19.54,844.56,1.14,2.32,146.55,174.77,0.0,1.0
2019-01-10 21:00:00,197.0,89.97,19.06,844.88,0.9,1.71,200.53,222.63,0.0,1.0
2019-01-10 22:00:00,197.0,91.89,18.86,844.89,0.75,1.53,173.47,200.83,0.0,1.0
2019-01-10 23:00:00,197.0,98.41,18.03,844.68,1.06,1.37,297.82,299.0,0.0,1.0
2019-01-11 00:00:00,197.0,100.0,17.43,844.35,0.76,0.98,310.37,311.67,0.0,1.0
2019-01-11 01:00:00,197.0,100.0,17.43,843.81,0.84,1.02,320.12,315.13,0.0,1.0
2019-01-11 02:00:00,197.0,100.0,17.44,843.48,0.62,0.86,281.35,279.0,0.0,1.0
2019-01-11 03:00:00,197.0,100.0,17.28,843.44,0.81,1.02,299.23,298.78,0.0,1.0
2019-01-11 04:00:00,197.0,99.61,17.26,843.66,0.79,1.06,272.03,267.45,0.0,2605.52
2019-01-11 05:00:00,197.0,99.56,17.23,844.12,0.9,1.27,276.85,279.75,0.0,1.0
2019-01-11 06:00:00,197.0,99.87,17.22,844.56,0.81,1.16,283.17,280.78,0.0,1.0
2019-01-11 07:00:00,197.0,95.58,17.93,845.33,0.81,1.34,231.77,230.93,0.0,1.0
2019-01-11 08:00:00,197.0,82.43,20.51,845.57,0.82,1.48,186.4,193.53,0.0,2605.52
2019-01-11 09:00:00,197.0,73.52,21.56,845.39,1.09,1.95,172.02,196.32,0.0,1.0
2019-01-11 10:00:00,197.0,65.43,22.92,845.03,1.34,2.34,173.15,185.92,0.0,1.0
2019-01-11 11:00:00,197.0,59.48,24.3,844.04,1.46,2.81,182.37,182.07,0.0,1.0
2019-01-11 12:00:00,197.0,55.55,25.46,842.98,1.29,2.57,183.98,207.68,0.0,1.0
2019-01-11 13:00:00,197.0,-157.62,-178.68,473.71,-198.65,-197.69,-40.93,-56.08,-199.8,286.73
2019-01-11 14:00:00,197.0,-928.71,-930.63,-876.33,-932.19,-932.1,-923.23,-918.08,-932.4,1163.93
2019-01-11 15:00:00,197.0,-945.77,-947.82,-906.99,-948.96,-948.96,-945.18,-941.97,-949.05,910.7
2019-01-11 16:00:00,197.0,-677.58,-692.51,-446.79,-698.52,-697.72,-664.7,-658.23,-699.3,106.0
2019-01-11 17:00:00,197.0,74.73,22.05,841.98,1.68,4.07,106.85,143.47,0.0,1.0
2019-01-11 18:00:00,197.0,83.4,20.67,842.52,2.02,3.55,232.75,217.22,0.0,2605.52
2019-01-11 19:00:00,197.0,86.39,20.21,843.25,1.14,2.11,240.07,259.93,0.0,1.0
