fecha_hora,codigo,h,t,pr,vv,vv_max,dv,dv_max,p,calidad
2019-01-02 06:00:00,68.0,69.39,17.53,850.27,0.72,1.07,112.77,115.6,0.0,1.0
2019-01-02 07:00:00,68.0,64.08,18.8,851.03,0.61,1.02,156.82,141.6,0.0,1.0
2019-01-02 08:00:00,68.0,55.42,20.63,851.29,1.03,1.75,152.02,153.1,0.0,1.0
2019-01-02 09:00:00,68.0,45.62,23.53,850.91,1.69,2.85,207.1,208.07,0.0,1.0
2019-01-02 10:00:00,68.0,37.39,25.53,850.05,2.71,4.61,193.87,195.82,0.0,1.0
2019-01-02 11:00:00,68.0,32.05,27.19,849.05,3.32,5.52,192.1,189.47,0.0,1.0
2019-01-02 12:00:00,68.0,26.7,28.73,848.09,2.78,4.76,185.97,188.37,0.0,1.0
2019-01-02 13:00:00,68.0,21.94,30.04,847.0,2.34,4.27,202.45,199.78,0.0,1.0
2019-01-02 14:00:00,68.0,18.44,30.62,846.34,2.33,4.18,254.23,248.32,0.0,1.0
2019-01-02 15:00:00,68.0,19.04,30.46,846.2,1.76,3.5,234.53,219.88,0.0,1.0
2019-01-02 16:00:00,68.0,20.28,29.8,846.46,1.92,3.55,228.12,222.7,0.0,1.0
2019-01-02 17:00:00,68.0,22.97,28.21,846.9,2.02,3.46,233.07,231.55,0.0,1.0
2019-01-02 18:00:00,68.0,27.18,26.43,847.8,2.66,4.64,216.87,219.45,0.0,1.0
2019-01-02 19:00:00,68.0,39.21,24.33,848.93,2.43,3.94,207.53,206.48,0.0,1.0
2019-01-02 20:00:00,68.0,52.6,22.51,849.93,2.66,4.92,196.42,193.53,0.0,1.0
2019-01-02 21:00:00,68.0,55.77,21.76,850.27,2.76,4.67,198.85,200.02,0.0,1.0
2019-01-02 22:00:00,68.0,59.25,20.94,850.54,2.32,3.95,197.5,201.45,0.0,1.0
2019-01-02 23:00:00,68.0,60.85,20.35,850.45,2.12,3.77,207.12,211.07,0.0,1.0
2019-01-03 00:00:00,68.0,62.06,19.63,850.04,2.58,4.6,207.58,210.3,0.0,1.0
2019-01-03 01:00:00,68.0,61.36,19.34,849.58,2.74,4.44,217.42,219.55,0.0,1.0
2019-01-03 02:00:00,68.0,59.61,19.08,849.51,2.18,3.72,219.28,217.97,0.0,1.0
2019-01-03 03:00:00,68.0,59.68,18.59,849.79,1.55,2.77,227.07,227.0,0.0,1.0
2019-01-03 04:00:00,68.0,60.95,18.1,850.24,0.89,1.51,189.98,190.63,0.0,1.0
2019-01-03 05:00:00,68.0,62.02,17.92,850.89,0.74,1.23,161.25,157.27,0.0,1.0
2019-01-03 06:00:00,68.0,62.57,17.71,851.68,0.53,0.73,185.15,183.63,0.0,1.0
2019-01-03 07:00:00,68.0,57.14,19.06,852.59,0.62,0.98,199.58,196.67,0.0,1.0
2019-01-03 08:00:00,68.0,48.45,21.26,852.81,0.82,1.47,167.53,172.47,0.0,1.0
2019-01-03 09:00:00,68.0,40.72,24.21,852.32,0.93,1.72,205.07,208.35,0.0,1.0
2019-01-03 10:00:00,68.0,29.89,26.71,851.46,2.6,4.38,213.63,221.55,0.0,1.0
2019-01-03 11:00:00,68.0,25.75,28.33,850.56,2.73,4.97,236.07,235.95,0.0,1.0
2019-01-03 12:00:00,68.0,24.85,28.94,849.97,2.89,5.32,306.8,295.25,0.0,1.0
2019-01-03 13:00:00,68.0,26.39,28.53,849.24,2.33,4.29,256.4,260.37,0.0,1.0
2019-01-03 14:00:00,68.0,25.64,28.64,848.56,2.67,4.87,273.98,274.92,0.0,1.0
2019-01-03 15:00:00,68.0,25.29,29.03,848.22,2.41,4.34,271.72,258.87,0.0,1.0
2019-01-03 16:00:00,68.0,27.35,28.21,848.54,2.45,4.29,216.68,219.78,0.0,1.0
2019-01-03 17:00:00,68.0,29.17,27.22,849.25,1.98,3.52,173.55,197.9,0.0,1.0
2019-01-03 18:00:00,68.0,32.58,25.86,850.07,2.02,3.4,209.2,210.2,0.0,1.0
2019-01-03 19:00:00,68.0,35.36,25.05,850.65,1.94,3.19,207.2,210.62,0.0,1.0
2019-01-03 20:00:00,68.0,38.83,23.81,851.26,1.34,2.19,209.2,207.15,0.0,1.0
2019-01-03 21:00:00,68.0,42.86,22.56,851.62,3.09,5.2,212.17,212.25,0.0,1.0
2019-01-03 22:00:00,68.0,48.96,21.6,851.99,2.92,5.04,200.38,199.82,0.0,1.0
2019-01-03 23:00:00,68.0,54.95,20.67,852.33,2.23,4.12,200.28,204.58,0.0,1.0
2019-01-04 00:00:00,68.0,58.31,20.02,852.3,1.72,3.19,205.92,206.0,0.0,1.0
2019-01-04 01:00:00,68.0,60.06,19.57,852.04,1.51,2.62,245.12,245.67,0.0,1.0
2019-01-04 02:00:00,68.0,61.43,19.5,851.76,1.34,2.12,206.42,208.98,0.0,1.0
2019-01-04 03:00:00,68.0,63.41,18.93,851.75,0.96,1.4,178.48,180.83,0.0,1.0
2019-01-04 04:00:00,68.0,64.82,18.74,851.93,0.51,0.83,169.0,163.37,0.0,1.0
2019-01-04 05:00:00,68.0,67.34,18.34,852.42,0.62,0.9,160.12,141.0,0.0,1.0
2019-01-04 06:00:00,68.0,67.36,18.27,853.08,0.72,1.01,199.1,203.78,0.0,1.0
2019-01-04 07:00:00,68.0,64.61,19.09,853.66,2.08,3.52,214.47,220.82,0.0,1.0
2019-01-04 08:00:00,68.0,54.37,21.9,853.49,1.97,3.39,207.43,208.83,0.0,1.0
2019-01-04 09:00:00,68.0,46.03,24.3,853.22,1.95,3.29,194.25,196.07,0.0,1.0
2019-01-04 10:00:00,68.0,39.38,26.21,852.41,2.38,4.24,182.75,184.85,0.0,1.0
2019-01-04 11:00:00,68.0,36.52,27.34,851.44,2.95,4.83,194.9,199.95,0.0,1.0
2019-01-04 12:00:00,68.0,30.86,28.85,850.41,2.11,3.74,207.27,209.73,0.0,1.0
2019-01-04 13:00:00,68.0,26.2,30.19,849.26,1.97,3.44,228.35,223.17,0.0,1.0
2019-01-04 14:00:00,68.0,24.12,30.76,848.56,2.51,4.53,264.2,260.95,0.0,1.0
2019-01-04 15:00:00,68.0,26.5,30.32,848.52,2.48,4.5,257.72,256.9,0.0,1.0
2019-01-04 16:00:00,68.0,27.45,29.52,848.87,2.9,4.96,260.17,256.18,0.0,1.0
2019-01-04 17:00:00,68.0,30.37,28.48,849.36,1.83,3.34,258.38,235.23,0.0,1.0
2019-01-04 18:00:00,68.0,35.79,26.7,850.18,2.16,3.56,270.25,268.68,0.0,1.0
2019-01-04 19:00:00,68.0,48.91,25.06,851.06,2.27,3.82,216.62,216.97,0.0,1.0
2019-01-04 20:00:00,68.0,61.6,23.62,851.96,3.42,5.84,204.2,209.5,0.0,1.0
2019-01-04 21:00:00,68.0,64.94,23.04,852.5,2.47,4.0,203.38,204.85,0.0,1.0
2019-01-04 22:00:00,68.0,68.76,22.4,852.51,2.25,4.05,189.42,192.53,0.0,1.0
2019-01-04 23:00:00,68.0,74.44,21.48,852.58,2.31,4.1,196.07,196.43,0.0,1.0
2019-01-05 00:00:00,68.0,76.23,20.99,852.28,2.26,3.87,202.53,204.8,0.0,1.0
2019-01-05 01:00:00,68.0,76.5,20.66,851.86,1.69,3.05,212.37,218.33,0.0,1.0
2019-01-05 02:00:00,68.0,76.07,20.17,851.66,1.31,2.16,189.83,196.15,0.0,1.0
2019-01-05 03:00:00,68.0,76.12,19.69,851.64,1.48,2.55,217.47,222.88,0.0,1.0
2019-01-05 04:00:00,68.0,73.32,19.73,851.87,1.16,2.03,206.15,209.62,0.0,1.0
2019-01-05 05:00:00,68.0,72.08,19.72,852.05,1.05,1.72,180.4,177.38,0.0,1.0
2019-01-05 06:00:00,68.0,69.05,20.16,852.39,0.43,0.68,210.68,207.93,0.0,1.0
2019-01-05 07:00:00,68.0,65.75,21.14,853.01,0.72,1.06,136.33,139.42,0.0,1.0
2019-01-05 08:00:00,68.0,59.17,22.81,853.29,0.57,1.13,144.62,138.58,0.0,1.0
2019-01-05 09:00:00,68.0,51.35,24.3,853.07,0.86,1.57,209.42,206.38,0.0,1.0
2019-01-05 10:00:00,68.0,47.09,25.5,852.54,1.12,1.8,157.63,164.58,0.0,1.0
2019-01-05 11:00:00,68.0,38.62,27.52,851.64,0.7,1.43,160.07,162.82,0.0,1.0
2019-01-05 12:00:00,68.0,37.75,28.04,850.29,1.86,3.06,188.3,185.7,0.0,1.0
2019-01-05 13:00:00,68.0,36.59,28.5,849.38,2.19,3.8,176.1,177.37,0.0,1.0
2019-01-05 14:00:00,68.0,35.64,28.75,848.63,2.75,4.55,195.43,195.32,0.0,1.0
2019-01-05 15:00:00,68.0,47.94,27.9,848.56,3.62,6.27,185.9,184.68,0.0,1.0
2019-01-05 16:00:00,68.0,54.08,26.92,848.65,4.42,7.72,179.97,178.92,0.0,1.0
2019-01-05 17:00:00,68.0,55.38,26.04,849.29,3.74,6.29,198.48,199.7,0.0,1.0
2019-01-05 18:00:00,68.0,64.37,24.32,850.15,3.11,5.52,184.98,183.52,0.0,1.0
2019-01-05 19:00:00,68.0,67.24,23.65,851.01,2.84,5.01,175.97,176.53,0.0,1.0
2019-01-05 20:00:00,68.0,72.21,22.84,851.74,2.82,4.92,174.65,174.97,0.0,1.0
2019-01-05 21:00:00,68.0,75.34,22.13,852.22,2.76,5.09,178.32,176.28,0.0,1.0
2019-01-05 22:00:00,68.0,77.53,21.56,852.57,2.54,4.49,196.13,196.38,0.0,1.0
2019-01-05 23:00:00,68.0,78.6,21.06,852.28,2.39,4.17,207.9,206.42,0.0,1.0
2019-01-06 00:00:00,68.0,79.52,20.59,851.9,2.29,3.95,210.02,212.72,0.0,1.0
2019-01-06 01:00:00,68.0,78.75,20.43,851.46,1.88,3.34,216.2,220.27,0.0,1.0
2019-01-06 02:00:00,68.0,80.33,19.98,851.12,1.63,2.82,195.78,196.68,0.0,1.0
2019-01-06 03:00:00,68.0,80.59,19.73,851.07,1.64,2.83,198.38,201.12,0.0,1.0
2019-01-06 04:00:00,68.0,79.91,19.65,851.23,1.25,2.06,203.97,206.08,0.0,1.0
2019-01-06 05:00:00,68.0,80.86,19.4,851.56,1.57,2.83,215.57,221.32,0.0,1.0
2019-01-06 06:00:00,68.0,80.45,19.44,852.18,1.73,2.95,209.85,213.47,0.0,1.0
2019-01-06 07:00:00,68.0,77.73,19.97,852.89,1.65,2.75,225.83,227.22,0.0,1.0
2019-01-06 08:00:00,68.0,72.04,20.94,853.26,1.8,2.97,209.45,218.1,0.0,1.0
2019-01-06 09:00:00,68.0,61.28,22.39,853.22,1.95,3.16,188.85,188.6,0.0,1.0
2019-01-06 10:00:00,68.0,54.39,24.07,852.83,1.78,3.03,192.67,188.73,0.0,1.0
2019-01-06 11:00:00,68.0,46.55,25.8,851.97,1.6,2.95,192.9,195.6,0.0,1.0
2019-01-06 12:00:00,68.0,43.24,27.03,850.73,1.85,3.22,183.95,177.05,0.0,1.0
2019-01-06 13:00:00,68.0,41.76,27.73,849.65,1.95,3.34,165.37,163.6,0.0,1.0
2019-01-06 14:00:00,68.0,40.39,28.41,848.98,2.18,3.79,181.62,178.57,0.0,1.0
2019-01-06 15:00:00,68.0,44.4,28.01,848.52,3.08,5.13,179.17,177.78,0.0,1.0
2019-01-06 16:00:00,68.0,54.27,26.32,848.53,3.73,6.28,181.15,183.72,0.0,1.0
2019-01-06 17:00:00,68.0,60.86,24.46,849.13,3.96,7.11,180.72,177.17,0.0,1.0
2019-01-06 18:00:00,68.0,70.56,22.07,850.54,3.44,6.18,159.72,156.73,0.26,1.0
2019-01-06 19:00:00,68.0,83.87,18.45,852.05,1.06,1.76,141.9,140.62,0.15,1.0
2019-01-06 20:00:00,68.0,81.24,19.42,852.73,0.82,1.38,84.22,85.05,0.0,1.0
2019-01-06 21:00:00,68.0,79.58,19.65,853.18,0.74,1.22,137.87,135.4,0.01,1.0
2019-01-06 22:00:00,68.0,78.38,19.46,853.31,0.72,1.08,104.38,115.1,0.0,1.0
2019-01-06 23:00:00,68.0,76.08,19.77,853.14,0.59,0.94,111.83,111.1,0.0,1.0
2019-01-07 00:00:00,68.0,78.82,19.8,852.53,0.84,1.28,139.55,138.62,0.0,1.0
2019-01-07 01:00:00,68.0,80.68,19.87,852.39,0.44,0.76,170.57,161.88,0.0,1.0
2019-01-07 02:00:00,68.0,79.97,20.01,852.08,0.73,1.08,167.67,162.73,0.0,1.0
2019-01-07 03:00:00,68.0,81.65,19.68,851.82,0.85,1.38,206.52,210.18,0.0,1.0
2019-01-07 04:00:00,68.0,82.88,19.3,851.87,1.31,2.26,198.57,198.42,0.0,1.0
2019-01-07 05:00:00,68.0,82.56,19.15,852.32,1.19,1.93,194.87,194.78,0.0,1.0
2019-01-07 06:00:00,68.0,82.39,19.16,853.18,1.18,1.92,192.02,193.4,0.0,1.0
2019-01-07 07:00:00,68.0,80.24,19.4,853.96,1.26,2.16,197.93,198.42,0.0,1.0
2019-01-07 08:00:00,68.0,74.96,20.36,854.49,1.72,2.76,189.1,189.27,0.0,1.0
2019-01-07 09:00:00,68.0,67.43,21.67,854.5,2.13,3.38,187.12,184.55,0.0,1.0
2019-01-07 10:00:00,68.0,59.36,23.2,854.17,3.04,5.11,187.27,188.28,0.0,1.0
2019-01-07 11:00:00,68.0,52.84,24.68,853.35,3.22,5.51,182.77,182.92,0.0,1.0
2019-01-07 12:00:00,68.0,45.91,25.8,852.22,2.64,4.52,168.68,169.13,0.0,1.0
2019-01-07 13:00:00,68.0,43.97,26.16,851.26,2.64,4.25,185.7,183.1,0.0,1.0
2019-01-07 14:00:00,68.0,48.76,25.52,850.75,2.77,4.54,178.63,175.2,0.04,1.0
2019-01-07 15:00:00,68.0,70.17,20.66,851.19,2.53,4.49,289.58,261.27,0.07,1.0
2019-01-07 16:00:00,68.0,68.55,21.31,851.34,1.13,1.69,110.08,108.52,0.0,1.0
2019-01-07 17:00:00,68.0,64.98,22.07,851.59,0.92,1.48,175.02,178.5,0.0,1.0
2019-01-07 18:00:00,68.0,66.74,22.01,852.12,0.69,1.15,154.75,143.43,0.0,1.0
2019-01-07 19:00:00,68.0,70.62,21.32,852.66,1.28,2.0,188.73,187.6,0.0,1.0
2019-01-07 20:00:00,68.0,73.92,20.8,853.23,1.41,2.5,193.82,195.58,0.0,1.0
2019-01-07 21:00:00,68.0,76.86,20.37,853.32,1.55,2.67,195.1,198.55,0.0,1.0
2019-01-07 22:00:00,68.0,78.73,20.01,853.44,1.89,3.25,192.28,194.82,0.0,1.0
2019-01-07 23:00:00,68.0,80.15,19.62,853.41,1.49,2.52,198.03,199.57,0.0,1.0
2019-01-08 00:00:00,68.0,80.96,19.35,853.17,1.61,2.66,194.08,194.12,0.0,1.0
2019-01-08 01:00:00,68.0,81.4,18.84,852.75,1.54,2.62,194.05,188.0,0.0,1.0
2019-01-08 02:00:00,68.0,81.46,18.3,852.58,1.51,2.58,198.45,194.98,0.0,1.0
2019-01-08 03:00:00,68.0,80.96,18.1,852.82,1.17,1.98,205.13,207.62,0.0,1.0
2019-01-08 04:00:00,68.0,82.26,17.89,853.0,1.04,1.68,198.27,196.2,0.0,1.0
2019-01-08 05:00:00,68.0,81.13,17.57,853.2,1.1,1.7,199.5,202.48,0.0,1.0
2019-01-08 06:00:00,68.0,81.0,17.2,853.68,0.98,1.62,201.65,201.9,0.0,1.0
2019-01-08 07:00:00,68.0,72.68,18.05,854.47,1.38,2.14,216.77,220.98,0.0,1.0
2019-01-08 08:00:00,68.0,61.88,20.23,854.97,0.77,1.32,194.6,195.9,0.0,1.0
2019-01-08 09:00:00,68.0,55.86,21.71,854.85,1.04,1.8,232.88,226.03,0.0,1.0
2019-01-08 10:00:00,68.0,47.93,24.01,854.2,0.96,1.84,211.45,216.07,0.0,1.0
2019-01-08 11:00:00,68.0,40.52,25.4,853.38,1.24,2.21,189.73,179.13,0.0,1.0
2019-01-08 12:00:00,68.0,36.18,26.59,852.18,1.56,2.61,221.37,224.88,0.0,1.0
2019-01-08 13:00:00,68.0,31.26,27.36,850.94,2.34,3.94,164.27,166.67,0.0,1.0
2019-01-08 14:00:00,68.0,32.84,27.52,850.33,3.35,5.66,189.48,191.48,0.0,1.0
2019-01-08 15:00:00,68.0,38.14,26.76,849.87,3.62,6.19,191.37,191.53,0.0,1.0
2019-01-08 16:00:00,68.0,44.91,25.45,850.17,3.36,5.81,206.37,210.38,0.0,1.0
2019-01-08 17:00:00,68.0,58.38,22.68,851.33,2.12,3.87,86.03,95.95,0.0,1.0
2019-01-08 18:00:00,68.0,76.97,19.91,852.23,1.31,2.26,77.63,76.63,0.01,1.0
2019-01-08 19:00:00,68.0,78.9,19.56,852.94,0.78,1.44,84.08,88.08,0.0,1.0
2019-01-08 20:00:00,68.0,80.94,19.3,853.59,1.14,1.84,107.0,101.3,0.16,1.0
2019-01-08 21:00:00,68.0,85.36,18.0,854.27,1.2,1.83,179.12,180.15,0.04,1.0
2019-01-08 22:00:00,68.0,85.53,17.67,854.53,1.39,2.34,202.67,201.95,0.06,1.0
2019-01-08 23:00:00,68.0,85.76,17.46,854.5,0.71,1.26,115.42,102.85,0.02,1.0
2019-01-09 00:00:00,68.0,86.13,17.3,854.02,0.51,0.92,119.5,104.38,0.0,1.0
2019-01-09 01:00:00,68.0,84.77,17.4,853.51,0.5,0.85,144.03,140.05,0.0,1.0
2019-01-09 02:00:00,68.0,83.42,17.77,853.3,0.72,1.2,61.6,67.3,0.0,1.0
2019-01-09 03:00:00,68.0,83.31,17.53,853.17,0.86,1.45,60.75,74.48,0.01,1.0
2019-01-09 04:00:00,68.0,82.04,17.16,853.1,1.0,1.67,51.8,53.17,0.01,1.0
2019-01-09 05:00:00,68.0,81.49,17.04,853.55,0.74,1.26,80.37,82.97,0.0,1.0
2019-01-09 06:00:00,68.0,78.35,17.07,854.18,1.3,2.14,52.6,76.72,0.0,1.0
2019-01-09 07:00:00,68.0,78.17,17.38,854.9,0.7,1.3,104.5,105.97,0.0,1.0
2019-01-09 08:00:00,68.0,70.56,18.7,855.22,0.55,0.98,123.68,108.67,0.0,1.0
2019-01-09 09:00:00,68.0,62.83,20.05,854.95,0.79,1.46,145.65,141.87,0.0,1.0
2019-01-09 10:00:00,68.0,54.74,21.56,854.53,1.26,2.16,138.48,135.73,0.0,1.0
2019-01-09 11:00:00,68.0,48.87,23.1,853.78,1.08,1.86,123.67,122.8,0.0,1.0
2019-01-09 12:00:00,68.0,45.15,24.44,852.73,1.4,2.49,149.35,160.02,0.0,1.0
2019-01-09 13:00:00,68.0,45.39,24.71,851.6,1.84,3.16,169.1,151.45,0.0,1.0
2019-01-09 14:00:00,68.0,44.16,25.25,850.88,1.59,2.85,92.02,100.35,0.0,1.0
2019-01-09 15:00:00,68.0,51.65,23.71,850.74,2.4,3.81,175.13,176.13,0.0,1.0
2019-01-09 16:00:00,68.0,63.25,21.78,850.96,3.92,6.61,170.32,168.73,0.0,1.0
2019-01-09 17:00:00,68.0,75.9,19.8,851.58,2.18,4.06,185.32,184.83,0.02,1.0
2019-01-09 18:00:00,68.0,76.15,19.65,852.43,0.96,1.7,87.73,111.47,0.0,1.0
2019-01-09 19:00:00,68.0,72.6,19.84,853.08,1.15,1.86,69.92,91.05,0.0,1.0
2019-01-09 20:00:00,68.0,74.53,19.82,853.69,0.71,1.23,88.02,88.33,0.02,1.0
2019-01-09 21:00:00,68.0,78.45,19.29,853.77,0.73,1.2,78.52,79.18,0.0,1.0
2019-01-09 22:00:00,68.0,78.31,19.1,853.65,1.04,1.6,96.65,107.6,0.0,1.0
2019-01-09 23:00:00,68.0,85.23,18.04,853.68,1.39,2.29,193.52,195.98,0.12,1.0
2019-01-10 00:00:00,68.0,87.85,17.48,853.3,1.09,1.72,202.88,201.43,0.09,1.0
2019-01-10 01:00:00,68.0,87.6,17.32,852.7,1.12,1.74,192.1,191.53,0.0,1.0
2019-01-10 02:00:00,68.0,85.74,17.52,852.21,0.46,0.76,93.4,98.53,0.0,1.0
2019-01-10 03:00:00,68.0,85.95,17.44,852.16,0.29,0.54,148.2,145.15,0.0,1.0
2019-01-10 04:00:00,68.0,86.46,17.44,852.37,0.64,1.02,198.35,192.68,0.0,1.0
2019-01-10 05:00:00,68.0,86.87,17.33,852.62,0.88,1.38,172.73,172.08,0.0,1.0
2019-01-10 06:00:00,68.0,86.4,17.22,853.09,0.69,1.19,193.03,194.57,0.0,1.0
2019-01-10 07:00:00,68.0,84.4,17.73,853.91,1.05,1.71,199.15,199.48,0.0,1.0
2019-01-10 08:00:00,68.0,76.69,18.99,854.31,1.32,2.23,196.37,199.05,0.0,1.0
2019-01-10 09:00:00,68.0,62.22,21.47,854.09,1.16,1.92,221.43,221.88,0.0,1.0
2019-01-10 10:00:00,68.0,52.94,23.49,853.42,1.11,2.03,200.75,202.9,0.0,1.0
2019-01-10 11:00:00,68.0,48.37,24.0,852.57,1.13,1.91,113.85,114.8,0.0,1.0
2019-01-10 12:00:00,68.0,44.53,25.16,851.46,1.13,2.01,182.07,186.47,0.0,1.0
2019-01-10 13:00:00,68.0,50.59,24.23,850.33,2.35,4.02,191.38,189.78,0.0,1.0
2019-01-10 14:00:00,68.0,53.84,23.46,849.88,3.08,5.24,181.35,179.12,0.0,1.0
2019-01-10 15:00:00,68.0,59.84,22.07,849.97,3.78,6.66,176.68,169.62,0.0,1.0
2019-01-10 16:00:00,68.0,62.33,21.47,850.3,3.18,5.66,181.52,182.08,0.0,1.0
2019-01-10 17:00:00,68.0,65.82,20.87,850.93,2.54,4.49,187.03,186.73,0.0,1.0
2019-01-10 18:00:00,68.0,70.64,19.95,851.56,2.68,4.51,188.48,190.38,0.0,1.0
2019-01-10 19:00:00,68.0,77.5,18.63,852.37,2.14,3.86,198.6,201.28,0.03,1.0
2019-01-10 20:00:00,68.0,75.96,18.56,853.07,1.98,3.34,191.13,191.23,0.0,1.0
2019-01-10 21:00:00,68.0,76.33,18.47,853.38,1.71,2.87,191.78,194.3,0.0,1.0
2019-01-10 22:00:00,68.0,77.04,18.44,853.4,1.94,3.27,196.32,196.87,0.0,1.0
2019-01-10 23:00:00,68.0,79.02,18.12,853.17,1.36,2.4,193.57,191.82,0.0,1.0
2019-01-11 00:00:00,68.0,77.68,18.11,852.88,1.19,2.1,185.22,182.13,0.0,1.0
2019-01-11 01:00:00,68.0,82.98,17.57,852.35,1.1,1.86,190.42,193.02,0.01,1.0
2019-01-11 02:00:00,68.0,84.72,17.31,852.04,1.35,2.22,189.07,194.18,0.0,1.0
2019-01-11 03:00:00,68.0,83.16,17.26,852.02,1.04,1.74,191.18,193.72,0.0,1.0
2019-01-11 04:00:00,68.0,81.92,17.16,852.22,1.48,2.52,199.18,197.17,0.0,1.0
2019-01-11 05:00:00,68.0,83.22,16.94,852.72,1.4,2.36,205.98,210.17,0.0,1.0
2019-01-11 06:00:00,68.0,82.41,16.97,853.18,1.07,1.81,203.38,203.3,0.0,1.0
2019-01-11 07:00:00,68.0,75.66,18.16,854.0,1.14,1.82,207.07,210.22,0.0,1.0
2019-01-11 08:00:00,68.0,65.39,20.18,854.2,0.77,1.4,199.28,208.33,0.0,1.0
2019-01-11 09:00:00,68.0,54.34,22.16,854.08,0.95,1.68,226.42,209.2,0.0,1.0
2019-01-11 10:00:00,68.0,46.36,23.76,853.72,1.08,1.87,235.6,226.82,0.0,1.0
2019-01-11 11:00:00,68.0,38.65,25.08,852.72,1.15,1.97,192.77,200.7,0.0,1.0
2019-01-11 12:00:00,68.0,35.44,26.35,851.55,0.99,1.98,167.02,158.58,0.0,1.0
2019-01-11 13:00:00,68.0,39.67,25.92,850.3,2.71,4.62,181.2,183.4,0.0,1.0
2019-01-11 14:00:00,68.0,43.26,25.65,849.63,3.33,5.6,187.28,188.15,0.0,1.0
2019-01-11 15:00:00,68.0,47.9,25.45,849.4,2.95,5.39,193.82,195.42,0.0,1.0
2019-01-11 16:00:00,68.0,53.51,23.5,849.71,3.89,6.89,183.98,182.85,0.0,1.0
2019-01-11 17:00:00,68.0,56.73,22.34,850.23,3.7,6.34,183.77,184.37,0.0,1.0
2019-01-11 18:00:00,68.0,63.92,21.1,850.86,3.37,6.1,187.62,190.0,0.0,1.0
2019-01-11 19:00:00,68.0,68.85,20.4,851.62,2.89,5.25,179.28,181.13,0.0,1.0
2019-01-11 20:00:00,68.0,71.87,19.82,852.37,2.75,4.85,181.63,181.85,0.0,1.0
2019-01-11 21:00:00,68.0,73.31,19.4,852.92,2.05,3.91,188.98,189.85,0.0,1.0
